time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
5.592,-0.312887408,-0.013421397,-0.121894507,2.73534,1.37985032,0.02819,0.821415003,0.008699104,0,-1.37422725,0.224045098,0.741656114,0.03956312,0,-0.675785934,0.321845338,-0.0872665
5.6,-0.314781638,-0.01357255,-0.122732481,2.73728,1.38159502,0.02794,0.836217159,0.012089712,0,-1.370482059,0.230515951,0.734955153,0.039320673,0,-0.664119428,0.321142841,-0.0872665
5.608,-0.313781426,-0.012895432,-0.12221358,2.73972,1.38346568,0.02744,0.84472972,0.013081394,0,-1.361428072,0.247915037,0.723623258,0.041115699,0,-0.650001555,0.317776419,-0.0872665
5.617,-0.313430634,-0.012711846,-0.122654265,2.74169,1.38501998,0.02707,0.853822322,0.015190098,0,-1.349901119,0.257078168,0.714682874,0.041678681,0,-0.638406858,0.316705147,-0.0872665
5.625,-0.312850779,-0.012636586,-0.12284978,2.74368,1.38661715,0.02679,0.860758789,0.01717301,0,-1.334774437,0.265405313,0.705631481,0.04211769,0,-0.627137454,0.315268596,-0.0872665
5.633,-0.31273974,-0.012055904,-0.12408549,2.74582,1.38821838,0.02649,0.867244278,0.01902446,0,-1.315587113,0.273017775,0.696636455,0.042668835,0,-0.615551063,0.313367313,-0.0872665
5.642,-0.313122815,-0.012261723,-0.124960836,2.74798,1.38978525,0.02628,0.872310566,0.021844181,0,-1.293583199,0.278410458,0.688275899,0.042413932,0,-0.604045307,0.311502631,-0.0872665
5.65,-0.312802593,-0.012541188,-0.125713018,2.75,1.39132938,0.02613,0.873856217,0.024746936,0,-1.264457232,0.28921054,0.679499214,0.042058481,0,-0.593088139,0.308922561,-0.0872665
5.658,-0.312687062,-0.012363368,-0.125647479,2.75184,1.39275097,0.0259,0.876070125,0.026748055,0,-1.236736467,0.295227595,0.671579389,0.042569606,0,-0.582505404,0.306565564,-0.0872665
5.667,-0.312416499,-0.012543925,-0.125100738,2.75402,1.39425572,0.02566,0.876629235,0.028661808,0,-1.205715306,0.299612217,0.662657402,0.043055492,0,-0.570711738,0.304527381,-0.0872665
5.675,-0.311277381,-0.013376967,-0.124981717,2.75642,1.39572044,0.02557,0.872087783,0.03195077,0,-1.16880924,0.310548187,0.652904877,0.04265191,0,-0.560070189,0.303162953,-0.0872665
5.683,-0.310701609,-0.014384397,-0.123837143,2.75863,1.39704199,0.02561,0.868057792,0.035116267,0,-1.133272336,0.315758293,0.644703428,0.042173911,0,-0.550957167,0.301372393,-0.0872665
5.692,-0.310568106,-0.01580501,-0.122068996,2.76064,1.39815924,0.02572,0.86311442,0.038868284,0,-1.096711993,0.317530086,0.637988079,0.041355898,0,-0.543287003,0.300245273,-0.0872665
5.7,-0.310154761,-0.017093268,-0.121896647,2.76264,1.39930433,0.02584,0.855359574,0.043466569,0,-1.041435822,0.32925317,0.630555884,0.04011191,0,-0.534703775,0.299163752,-0.0872665
5.708,-0.308481235,-0.018798097,-0.117605473,2.76542,1.40043182,0.02589,0.847868936,0.045373977,0,-1.020688377,0.317708314,0.621096058,0.040213544,0,-0.525506266,0.298696711,-0.0872665
5.717,-0.306172935,-0.020759126,-0.114038106,2.76807,1.40151488,0.02608,0.835491497,0.048299976,0,-0.981460912,0.318525254,0.612321628,0.039641039,0,-0.519216987,0.298590712,-0.0872665
5.725,-0.303731965,-0.022777312,-0.110825058,2.77067,1.40253552,0.02636,0.821869836,0.051784713,0,-0.942896397,0.317002045,0.604326254,0.038743709,0,-0.51477708,0.298662859,-0.0872665
5.733,-0.301656205,-0.024629314,-0.107447834,2.77327,1.40355945,0.02664,0.808100876,0.054906648,0,-0.905232464,0.313153291,0.595386242,0.037998208,0,-0.507390553,0.29875655,-0.0872665
5.742,-0.298974388,-0.026687318,-0.102728733,2.77588,1.40433397,0.0268,0.793364781,0.057329176,0,-0.870830946,0.306411963,0.587326276,0.037641195,0,-0.503046079,0.299996498,-0.0872665
5.75,-0.295503665,-0.029168289,-0.097379562,2.77867,1.40504369,0.02696,0.776525717,0.059771204,0,-0.835317528,0.30045634,0.578825705,0.037080232,0,-0.499825982,0.301873376,-0.0872665
5.758,-0.29097752,-0.031290074,-0.091716997,2.78174,1.40580921,0.02716,0.758763337,0.061912183,0,-0.805938744,0.28923094,0.56893349,0.036877096,0,-0.496636727,0.304087043,-0.0872665
5.767,-0.286726621,-0.033226042,-0.085109948,2.78485,1.40649516,0.02738,0.739998462,0.063360222,0,-0.77697204,0.277006734,0.559613875,0.037005271,0,-0.493617982,0.306136312,-0.0872665
5.775,-0.282765346,-0.035293354,-0.07831528,2.78782,1.4069955,0.02754,0.721253005,0.06489853,0,-0.750138307,0.262967834,0.551608065,0.037064276,0,-0.492209445,0.308353248,-0.0872665
5.783,-0.278187002,-0.036077554,-0.072483667,2.79095,1.40757752,0.02744,0.702038934,0.064972276,0,-0.725272456,0.24725203,0.541280677,0.038450545,0,-0.488060829,0.310867149,-0.0872665
5.792,-0.273932608,-0.037239504,-0.066347819,2.79395,1.40800161,0.02751,0.683415604,0.065401658,0,-0.702399879,0.240496039,0.53303279,0.039070169,0,-0.487336341,0.313413309,-0.0872665
5.8,-0.2691363,-0.037730475,-0.061117592,2.79726,1.40870119,0.02745,0.66351773,0.064598302,0,-0.681719883,0.243006212,0.521961502,0.040215273,0,-0.482892257,0.315497007,-0.0872665
5.808,-0.263341216,-0.037323478,-0.056848532,2.80069,1.40929644,0.02729,0.642896675,0.06258304,0,-0.664292547,0.25163755,0.509513076,0.042129777,0,-0.478297386,0.318585098,-0.0872665
5.817,-0.257453777,-0.036769541,-0.053707686,2.80395,1.40982031,0.02717,0.621185405,0.060459685,0,-0.644982439,0.260800907,0.497340113,0.043845809,0,-0.474030488,0.32279557,-0.0872665
5.825,-0.252913416,-0.037128938,-0.049183747,2.80658,1.41019407,0.02716,0.601034418,0.05889139,0,-0.624037033,0.266596416,0.489179217,0.044708059,0,-0.473177701,0.325705994,-0.0872665
5.833,-0.247386584,-0.037155194,-0.046870951,2.80956,1.41093367,0.0273,0.579933089,0.057875152,0,-0.604129515,0.268346397,0.476203577,0.045196802,0,-0.466330153,0.328063228,-0.0872665
5.842,-0.241153735,-0.038068731,-0.043983083,2.81285,1.41182174,0.02761,0.555547448,0.058074263,0,-0.577616166,0.274046233,0.462701512,0.044706,0,-0.46069567,0.330113101,-0.0872665
5.85,-0.236191529,-0.039900028,-0.038555858,2.81556,1.41276368,0.02792,0.538012554,0.057431921,0,-0.568746824,0.267117588,0.452552534,0.043603147,0,-0.456532239,0.33042577,-0.0872665
5.858,-0.230975621,-0.039498236,-0.039417968,2.81841,1.41365666,0.02844,0.513613426,0.059020758,0,-0.530103245,0.282744992,0.43916387,0.043193065,0,-0.448526746,0.331967718,-0.0872665
5.867,-0.226715142,-0.03982309,-0.038375204,2.82094,1.41449998,0.02871,0.498241496,0.058821214,0,-0.515630068,0.284077264,0.428824703,0.04292113,0,-0.443527823,0.333196233,-0.0872665
5.875,-0.221953053,-0.039909115,-0.039096676,2.82388,1.41563236,0.02906,0.483530073,0.058793689,0,-0.503361654,0.285173325,0.414816934,0.042380206,0,-0.433220962,0.334197987,-0.0872665
5.883,-0.216782929,-0.040222554,-0.039852504,2.82644,1.41682896,0.0294,0.471169835,0.058973229,0,-0.496129726,0.282640243,0.40169678,0.041659572,0,-0.424796797,0.334247134,-0.0872665
5.892,-0.211986115,-0.041008726,-0.04005829,2.82874,1.41822151,0.02979,0.461032937,0.059252607,0,-0.492879472,0.273967828,0.388818057,0.040412868,0,-0.415192824,0.33301029,-0.0872665
5.9,-0.207044723,-0.041613673,-0.040289927,2.83118,1.41945833,0.03022,0.446836833,0.059306097,0,-0.48017208,0.271870068,0.376053704,0.039413203,0,-0.406433134,0.332675326,-0.0872665
5.908,-0.201715063,-0.042526261,-0.040353987,2.83381,1.42071437,0.03071,0.430993841,0.059684143,0,-0.465902499,0.268878251,0.363181648,0.037971132,0,-0.39869481,0.3314779,-0.0872665
5.917,-0.196340965,-0.043420315,-0.04024983,2.83652,1.42193918,0.03111,0.41451783,0.059993037,0,-0.45069,0.265982222,0.350311967,0.036686225,0,-0.391446856,0.330648265,-0.0872665
5.925,-0.19106784,-0.04411268,-0.040095223,2.83942,1.42315503,0.03149,0.39734657,0.060219888,0,-0.43447035,0.262904739,0.336070331,0.035702171,0,-0.381452396,0.329323123,-0.0872665
5.933,-0.186203836,-0.045239482,-0.039171104,2.84198,1.42412184,0.03191,0.381831803,0.061097536,0,-0.420184754,0.261433547,0.323929434,0.034300147,0,-0.373355205,0.328020756,-0.0872665
5.942,-0.182178647,-0.046182741,-0.038355644,2.84411,1.42481313,0.03229,0.369210429,0.061852225,0,-0.409063034,0.261880896,0.314582739,0.03312611,0,-0.368170154,0.328592078,-0.0872665
5.95,-0.178012688,-0.046448699,-0.03688783,2.84662,1.42549496,0.03256,0.355392468,0.06172115,0,-0.396989751,0.262836543,0.304702262,0.032837824,0,-0.363294473,0.32928284,-0.0872665
5.958,-0.173156222,-0.047294093,-0.034411218,2.8493,1.42630362,0.03294,0.337986157,0.062336737,0,-0.37971282,0.263042481,0.292740492,0.031748544,0,-0.355887544,0.329259826,-0.0872665
5.967,-0.169006794,-0.048770103,-0.031912437,2.85163,1.42692562,0.03326,0.321731973,0.063720479,0,-0.362637667,0.261107052,0.282499937,0.030000844,0,-0.349658292,0.329906989,-0.0872665
5.975,-0.163876958,-0.05047892,-0.027172284,2.85443,1.42760872,0.03357,0.302498163,0.065177543,0,-0.343211667,0.259787592,0.270995808,0.028270391,0,-0.343334432,0.330907259,-0.0872665
5.983,-0.159187063,-0.051701437,-0.023269981,2.85698,1.42824986,0.03378,0.286110653,0.066158785,0,-0.327595732,0.257560143,0.259959725,0.027047337,0,-0.336488082,0.330751744,-0.0872665
5.992,-0.154680262,-0.052840762,-0.019339378,2.85923,1.42874897,0.03392,0.271694104,0.067037299,0,-0.314934542,0.257128893,0.250873099,0.025906506,0,-0.332516109,0.331807766,-0.0872665
6,-0.150175201,-0.054289726,-0.01572068,2.86141,1.42912696,0.03423,0.257645654,0.068608113,0,-0.303288702,0.256656493,0.243157096,0.024038431,0,-0.331610823,0.333438923,-0.0872665
6.008,-0.144708262,-0.055752046,-0.010318392,2.86413,1.42955748,0.03441,0.237553632,0.069465596,0,-0.280639261,0.255189704,0.233168587,0.022441912,0,-0.32879823,0.336087835,-0.0872665
6.017,-0.139760593,-0.056992522,-0.005912765,2.86666,1.42990579,0.03452,0.220626444,0.070399276,0,-0.264289297,0.253550442,0.223601108,0.021166356,0,-0.325384297,0.337480217,-0.0872665
6.025,-0.135741334,-0.058101916,-0.001451988,2.8685,1.4301,0.03448,0.207554926,0.070704785,0,-0.250751296,0.254144471,0.217707276,0.020270921,0,-0.325988458,0.339044781,-0.0872665
6.033,-0.131442891,-0.059345947,0.002537499,2.87014,1.43030994,0.03449,0.195539331,0.071326254,0,-0.239503407,0.256038455,0.21173467,0.019095169,0,-0.326334307,0.341618633,-0.0872665
6.042,-0.125939556,-0.060268566,0.00432976,2.87227,1.43070723,0.03475,0.181796445,0.072340699,0,-0.229289088,0.255828654,0.201612346,0.017736344,0,-0.322361185,0.345044056,-0.0872665
6.05,-0.12081979,-0.061387233,0.007391582,2.87452,1.4310181,0.03501,0.168580398,0.073685577,0,-0.219630341,0.257231659,0.192152333,0.016175351,0,-0.319153093,0.347062796,-0.0872665
6.058,-0.116931646,-0.061770557,0.0089965,2.87623,1.43128728,0.0351,0.158395657,0.074194422,0,-0.211501872,0.254768625,0.185423201,0.015689011,0,-0.318346236,0.346813796,-0.0872665
6.067,-0.114903357,-0.062206704,0.010141968,2.87743,1.43140439,0.03527,0.155334346,0.074845732,0,-0.212437779,0.255299909,0.18243448,0.014929499,0,-0.319433857,0.347051696,-0.0872665
6.075,-0.111263773,-0.062370489,0.011307923,2.87941,1.43167253,0.03544,0.14713285,0.075330771,0,-0.208666902,0.258244824,0.173559571,0.014347445,0,-0.313119534,0.351086795,-0.0872665
6.083,-0.107474264,-0.062676222,0.012697299,2.88138,1.43198931,0.03557,0.138686381,0.075977174,0,-0.204738941,0.257174077,0.165289939,0.013641596,0,-0.308960319,0.352155418,-0.0872665
6.092,-0.10559442,-0.063269746,0.012966337,2.88262,1.4321317,0.03587,0.136394521,0.077339642,0,-0.20751559,0.256747229,0.161979779,0.01243958,0,-0.309763362,0.35240466,-0.0872665
6.1,-0.103675778,-0.063580375,0.012726636,2.88361,1.43226201,0.03614,0.134746478,0.078226537,0,-0.210489211,0.257189322,0.158103368,0.011517882,0,-0.308950917,0.353264141,-0.0872665
6.108,-0.101780667,-0.063819786,0.014159557,2.88457,1.43233111,0.03624,0.133007465,0.07873428,0,-0.213355484,0.257681908,0.155108377,0.010909903,0,-0.309363179,0.353494191,-0.0872665
6.117,-0.098496638,-0.064005732,0.013498915,2.88592,1.43247052,0.03654,0.12931132,0.079573396,0,-0.216356673,0.262631905,0.147795195,0.009998059,0,-0.305530133,0.356031541,-0.0872665
6.125,-0.09712538,-0.064182495,0.014922379,2.88695,1.43248231,0.03665,0.127253643,0.080192216,0,-0.218193008,0.26280387,0.145633202,0.009520711,0,-0.305911077,0.356341147,-0.0872665
6.133,-0.094472084,-0.064565576,0.014865905,2.88846,1.43264497,0.03698,0.122066001,0.081306821,0,-0.217408247,0.265807047,0.139157482,0.008559316,0,-0.302411534,0.358928107,-0.0872665
6.142,-0.093589567,-0.06442729,0.015400464,2.88933,1.4326257,0.03707,0.121171179,0.081298116,0,-0.218965824,0.265751718,0.137715803,0.008648939,0,-0.303801314,0.358723379,-0.0872665
6.15,-0.092338086,-0.064204311,0.015240117,2.89031,1.43263343,0.03712,0.120484788,0.081160068,0,-0.222267522,0.26917873,0.135101087,0.008830787,0,-0.304005402,0.359630045,-0.0872665
6.158,-0.09122711,-0.064341702,0.016134746,2.8911,1.43258503,0.03713,0.119180407,0.081358889,0,-0.224116435,0.269702161,0.133419128,0.008641163,0,-0.304874207,0.360219641,-0.0872665
6.167,-0.089133335,-0.06453197,0.017486213,2.89226,1.43257702,0.03714,0.114199527,0.081656743,0,-0.222104527,0.272770251,0.129106784,0.008273803,0,-0.3031827,0.364732439,-0.0872665
6.175,-0.086850712,-0.065010806,0.019906911,2.89337,1.43261172,0.03709,0.107511872,0.082249025,0,-0.216509617,0.272926439,0.125192066,0.007596776,0,-0.302301464,0.36636912,-0.0872665
6.183,-0.084905495,-0.065586924,0.021368655,2.89447,1.43268689,0.03715,0.102463263,0.083029799,0,-0.213313403,0.273662959,0.12188723,0.006761696,0,-0.302387756,0.365913873,-0.0872665
6.192,-0.084079089,-0.065573374,0.022692739,2.8953,1.43267759,0.0372,0.100601136,0.083089451,0,-0.213708304,0.273656542,0.120242244,0.006694421,0,-0.302772155,0.365952478,-0.0872665
6.2,-0.0844664,-0.065559556,0.022738462,2.89582,1.43258799,0.0373,0.100374039,0.083109251,0,-0.213762188,0.273666406,0.120104842,0.0066963,0,-0.302816754,0.36596814,-0.0872665
6.208,-0.081879768,-0.066297644,0.025082523,2.89715,1.4327213,0.03737,0.090578838,0.084166851,0,-0.202769475,0.272569487,0.114499041,0.005556807,0,-0.299221021,0.369209304,-0.0872665
6.217,-0.082196963,-0.066318382,0.025098337,2.89762,1.43265381,0.03737,0.090314782,0.084157166,0,-0.202870204,0.272572957,0.114424362,0.00551232,0,-0.29929106,0.369215665,-0.0872665
6.225,-0.077144485,-0.067728814,0.029577879,2.89956,1.43289577,0.03748,0.074815089,0.086259312,0,-0.187480437,0.269809864,0.107357582,0.003236771,0,-0.300138954,0.372024204,-0.0872665
6.233,-0.077489016,-0.067635891,0.029658037,2.9,1.43281797,0.03759,0.074612171,0.086288142,0,-0.187554968,0.269806916,0.107184621,0.003173095,0,-0.300233044,0.372014332,-0.0872665
6.242,-0.074442736,-0.067765157,0.032054393,2.90141,1.43302598,0.03753,0.064279261,0.086596482,0,-0.176889148,0.267816164,0.100627832,0.002780109,0,-0.296562947,0.372046464,-0.0872665
6.25,-0.074747423,-0.067711938,0.032065847,2.90173,1.43292666,0.03758,0.064159223,0.086554685,0,-0.176891232,0.267838897,0.100462564,0.002737908,0,-0.296651808,0.372053515,-0.0872665
6.258,-0.074969218,-0.067599799,0.032032853,2.90203,1.43286553,0.03767,0.063933028,0.086512178,0,-0.176871668,0.267890473,0.100379696,0.002665559,0,-0.296700534,0.372092104,-0.0872665
6.267,-0.071784228,-0.067415045,0.033705394,2.90346,1.43305125,0.0376,0.053392257,0.086475927,0,-0.16605646,0.267733278,0.093950419,0.002656545,0,-0.293758251,0.375087437,-0.0872665
6.275,-0.072098654,-0.067339817,0.033863334,2.90391,1.43302919,0.03768,0.053248527,0.086512691,0,-0.166165212,0.267729766,0.093723038,0.00260245,0,-0.293864221,0.37506225,-0.0872665
6.283,-0.068635887,-0.067497221,0.036030432,2.9054,1.43324655,0.03764,0.045201835,0.087043686,0,-0.161501127,0.268494322,0.08687305,0.002054374,0,-0.290803292,0.375178551,-0.0872665
6.292,-0.068816797,-0.067471197,0.036077594,2.90571,1.43321936,0.03767,0.045085094,0.08708318,0,-0.161573868,0.268476508,0.086889403,0.002034589,0,-0.290778342,0.375187661,-0.0872665
6.3,-0.068961941,-0.067449112,0.036196345,2.90595,1.43317868,0.03773,0.045043458,0.087117918,0,-0.161650849,0.268454849,0.086856974,0.002011528,0,-0.290778703,0.375203073,-0.0872665
6.308,-0.068977849,-0.067901472,0.037612134,2.90651,1.4331861,0.03783,0.044618058,0.08787109,0,-0.162242419,0.268326925,0.086383489,0.00124727,0,-0.290777336,0.375541871,-0.0872665
6.317,-0.06920737,-0.06786489,0.03763095,2.90685,1.43310569,0.03791,0.044551839,0.087928824,0,-0.162275789,0.268333685,0.086280651,0.001202014,0,-0.290860583,0.37555897,-0.0872665
6.325,-0.067889141,-0.069029097,0.039873994,2.9078,1.43311687,0.03806,0.039654118,0.089686135,0,-0.157606346,0.268432117,0.085381083,-0.00055698,0,-0.293986297,0.37772759,-0.0872665
6.333,-0.068247261,-0.068966657,0.039958154,2.90829,1.43308094,0.03815,0.039414433,0.0897794,0,-0.157697915,0.268410895,0.085270404,-0.000558251,0,-0.294077861,0.377734737,-0.0872665
6.342,-0.066664682,-0.069627787,0.04252489,2.90914,1.43307412,0.0382,0.033544901,0.09095731,0,-0.151417937,0.267819387,0.083427984,-0.00168258,0,-0.29475916,0.381502013,-0.0872665
6.35,-0.066926626,-0.069601143,0.042501933,2.90951,1.43305134,0.03823,0.033431711,0.090950334,0,-0.15145053,0.267803283,0.083341095,-0.001720482,0,-0.294816597,0.381492478,-0.0872665
6.358,-0.067216359,-0.069601584,0.042367439,2.90984,1.43304231,0.03823,0.033248174,0.090950744,0,-0.15144919,0.267782702,0.083234416,-0.001739738,0,-0.294901789,0.381457533,-0.0872665
6.367,-0.065503918,-0.069552197,0.041884688,2.91082,1.43324025,0.03826,0.02606475,0.091043844,0,-0.142629568,0.263664803,0.077945085,-0.001830708,0,-0.290157822,0.380147634,-0.0872665
6.375,-0.065882697,-0.069516438,0.041854133,2.9112,1.43319066,0.0383,0.025976967,0.091051367,0,-0.14261596,0.26366891,0.077898267,-0.001880445,0,-0.290135924,0.380164631,-0.0872665
6.383,-0.066266726,-0.069460742,0.041937854,2.91156,1.43312376,0.03836,0.025876809,0.091110016,0,-0.14262325,0.263677172,0.077735974,-0.001950277,0,-0.290197267,0.380165537,-0.0872665
6.392,-0.065222227,-0.07032799,0.042962693,2.91197,1.43321456,0.03836,0.023974087,0.092296405,0,-0.142697186,0.263682391,0.07654759,-0.003139975,0,-0.290918133,0.379875646,-0.0872665
6.4,-0.065363746,-0.070289893,0.043021219,2.91223,1.43322609,0.03839,0.023987969,0.092322746,0,-0.142617084,0.26368955,0.076475671,-0.003110052,0,-0.290936513,0.379888548,-0.0872665
6.408,-0.06562108,-0.070161569,0.043154898,2.91258,1.43322481,0.03846,0.023879826,0.092377413,0,-0.142662211,0.263682218,0.076445608,-0.003122394,0,-0.290964108,0.379893944,-0.0872665
6.417,-0.065924122,-0.070082201,0.043349919,2.91299,1.43323414,0.03849,0.02381998,0.092446954,0,-0.142788462,0.263668236,0.076264981,-0.003114078,0,-0.291149794,0.37986451,-0.0872665
6.425,-0.06656976,-0.070350206,0.043706153,2.91297,1.43310115,0.03855,0.027669773,0.092854652,0,-0.149507197,0.265678033,0.079363816,-0.003417682,0,-0.296204069,0.379746715,-0.0872665
6.433,-0.066688336,-0.070335547,0.043771471,2.91324,1.43305086,0.03857,0.027583271,0.092879844,0,-0.149609634,0.265669651,0.079314774,-0.003441699,0,-0.296187963,0.379767969,-0.0872665
6.442,-0.065599828,-0.070929535,0.04435513,2.91371,1.43308987,0.0387,0.026465343,0.093831933,0,-0.150907319,0.266365842,0.077083928,-0.004440159,0,-0.294681597,0.381426654,-0.0872665
6.45,-0.065767377,-0.070940099,0.044403789,2.91394,1.43306819,0.03871,0.026409959,0.09382267,0,-0.15091042,0.266378883,0.077032811,-0.004442196,0,-0.294689793,0.381443175,-0.0872665
6.458,-0.066066704,-0.070930803,0.044562141,2.91425,1.43297725,0.03872,0.026308954,0.093858087,0,-0.150943987,0.266396666,0.076880425,-0.004465651,0,-0.294748149,0.381459987,-0.0872665
6.467,-0.065620925,-0.071247185,0.046224757,2.9147,1.43292511,0.03869,0.025343435,0.094348834,0,-0.151306612,0.267045711,0.076184805,-0.004907061,0,-0.295267846,0.381484365,-0.0872665
6.475,-0.065797483,-0.071258951,0.046286878,2.91496,1.43291358,0.03872,0.025316926,0.094397049,0,-0.151306049,0.267088386,0.07606374,-0.004899089,0,-0.295352991,0.381477058,-0.0872665
6.483,-0.065676542,-0.071593876,0.047999825,2.91531,1.43288292,0.03882,0.024499407,0.095094085,0,-0.151087793,0.267652967,0.075937238,-0.005631748,0,-0.295301219,0.38168207,-0.0872665
6.492,-0.065694779,-0.071596892,0.048000218,2.91542,1.43284783,0.03886,0.024409281,0.095136042,0,-0.15109389,0.267668944,0.076012273,-0.005668153,0,-0.295267076,0.381716874,-0.0872665
6.5,-0.064853455,-0.072866247,0.049185452,2.91597,1.43277372,0.03906,0.021998468,0.097008189,0,-0.149410109,0.269006811,0.075314698,-0.007524026,0,-0.2964592,0.383764254,-0.0872665
6.508,-0.064979323,-0.072862786,0.049133287,2.91607,1.43272628,0.03907,0.021941469,0.097056085,0,-0.149397282,0.269015059,0.075287103,-0.007456121,0,-0.296586564,0.383775273,-0.0872665
6.517,-0.065181275,-0.072871681,0.049055014,2.91624,1.43268901,0.03908,0.021881672,0.097078592,0,-0.149369629,0.269034839,0.075252809,-0.007475591,0,-0.29678219,0.3837886,-0.0872665
6.525,-0.065448613,-0.072916701,0.049065849,2.91652,1.4326372,0.03913,0.021795104,0.097191685,0,-0.149315432,0.269050323,0.075282979,-0.007521592,0,-0.296895869,0.383829182,-0.0872665
6.533,-0.066496996,-0.074657966,0.05096015,2.91643,1.43242172,0.03934,0.021589797,0.099515677,0,-0.145948541,0.268410609,0.0799275,-0.009826036,0,-0.30314144,0.386696226,-0.0872665
6.542,-0.066638484,-0.074583132,0.050930316,2.91662,1.43235995,0.03944,0.021507673,0.099556779,0,-0.145997208,0.268414258,0.079956725,-0.009862658,0,-0.303146742,0.386707147,-0.0872665
6.55,-0.066770593,-0.07450169,0.050905643,2.9168,1.43228237,0.03955,0.02139959,0.099618681,0,-0.146066343,0.268425924,0.079961045,-0.009900789,0,-0.303155637,0.386731777,-0.0872665
6.558,-0.06688166,-0.074482803,0.050830572,2.91695,1.43224092,0.03961,0.021359738,0.099685202,0,-0.146117302,0.268456732,0.079904069,-0.009974461,0,-0.3031635,0.386785197,-0.0872665
6.567,-0.067037748,-0.074562049,0.050603639,2.91712,1.43221327,0.03972,0.021419765,0.099872247,0,-0.146198663,0.268541533,0.079788388,-0.010175355,0,-0.3030759,0.386944661,-0.0872665
6.575,-0.067393461,-0.075237597,0.049444754,2.91722,1.43217854,0.04003,0.022953864,0.100954539,0,-0.148670094,0.269544932,0.079246074,-0.011281935,0,-0.302091439,0.389137012,-0.0872665
6.583,-0.067714791,-0.075250935,0.049512767,2.91758,1.43217246,0.04006,0.022953306,0.100994126,0,-0.148727068,0.269559472,0.079052585,-0.011263305,0,-0.30217993,0.389138518,-0.0872665
6.592,-0.066801881,-0.075259498,0.04924791,2.91814,1.43224891,0.0401,0.023582768,0.101091907,0,-0.153408397,0.272126671,0.076049186,-0.011376928,0,-0.299468643,0.390383814,-0.0872665
6.6,-0.066763004,-0.075274893,0.049253371,2.9182,1.43223353,0.04012,0.023592727,0.101087708,0,-0.153414982,0.272127678,0.076064512,-0.011379137,0,-0.299462199,0.39038455,-0.0872665
6.608,-0.066065791,-0.076166687,0.049429153,2.9184,1.43226674,0.04034,0.023264753,0.102437952,0,-0.154937527,0.272642395,0.075577815,-0.012662175,0,-0.300551991,0.390375714,-0.0872665
6.617,-0.066134742,-0.076256154,0.049423214,2.9185,1.43222765,0.04037,0.023266443,0.102579262,0,-0.155012681,0.272670575,0.075446341,-0.01268542,0,-0.300707575,0.390347208,-0.0872665
6.625,-0.065649309,-0.077362293,0.049198324,2.91857,1.43218039,0.04064,0.023152564,0.104143719,0,-0.15611174,0.272962177,0.075360725,-0.014283922,0,-0.301640676,0.390216159,-0.0872665
6.633,-0.065712892,-0.077422586,0.049128854,2.91867,1.43215069,0.04067,0.023013902,0.104226379,0,-0.156229749,0.272967361,0.075543539,-0.014277905,0,-0.301581058,0.39024364,-0.0872665
6.642,-0.067569372,-0.078583421,0.048242195,2.91819,1.43193211,0.04099,0.028828566,0.105710729,0,-0.162756701,0.274944136,0.080202216,-0.015727739,0,-0.306038138,0.393737372,-0.0872665
6.65,-0.067560404,-0.078591771,0.048236657,2.91821,1.43192679,0.04105,0.028853642,0.10569543,0,-0.162738633,0.274946772,0.080188971,-0.015733478,0,-0.306052778,0.393735698,-0.0872665
6.658,-0.06784759,-0.078795774,0.046789616,2.91813,1.43187729,0.0413,0.029058118,0.106068896,0,-0.16194943,0.275224588,0.080644558,-0.016172909,0,-0.307016162,0.39367469,-0.0872665
6.667,-0.067958766,-0.078843502,0.046754838,2.91826,1.43181879,0.04129,0.028987818,0.106097075,0,-0.161971405,0.275236544,0.08060865,-0.016193083,0,-0.307100279,0.393679652,-0.0872665
6.675,-0.06785204,-0.07922561,0.045689918,2.91828,1.43180365,0.04148,0.028824671,0.106628037,0,-0.161648779,0.275389507,0.080684316,-0.016793695,0,-0.307580908,0.393879307,-0.0872665
6.683,-0.067957807,-0.079330913,0.045645087,2.91844,1.43175774,0.04145,0.028715001,0.106648103,0,-0.161645903,0.275403109,0.080662792,-0.016819981,0,-0.30762606,0.393906019,-0.0872665
6.692,-0.06710693,-0.080590503,0.046639215,2.91876,1.43173703,0.04163,0.025370005,0.108435457,0,-0.157356523,0.274708779,0.081131167,-0.018555155,0,-0.311027,0.396403558,-0.0872665
6.7,-0.067170368,-0.080759519,0.046143925,2.91881,1.43174222,0.04174,0.025363659,0.108702773,0,-0.157389435,0.274604487,0.081143562,-0.018769899,0,-0.311106792,0.396383321,-0.0872665
6.708,-0.067506236,-0.08112836,0.044500973,2.91878,1.43171787,0.04197,0.02586894,0.109356676,0,-0.15766952,0.27415959,0.081340049,-0.01926041,0,-0.311123582,0.396353078,-0.0872665
6.717,-0.068284346,-0.081424476,0.042856209,2.91869,1.43165867,0.04213,0.028151729,0.109716736,0,-0.160272116,0.27308006,0.082440477,-0.019620781,0,-0.311849161,0.396630671,-0.0872665
